region,district,value,month,indicator
Lower Shabelle,Baraawe,0.304,2020-04-01,ndvi
Lower Shabelle,Kurtunwaarey,0.535,2020-04-01,ndvi
Lower Shabelle,Qoryooley,0.5,2020-04-01,ndvi
Lower Shabelle,Sablaale,0.624,2020-04-01,ndvi
Lower Shabelle,Wanla Weyn,0.348,2020-04-01,ndvi
Bay,Baydhaba,0.524,2020-04-01,ndvi
Bay,Buur Hakaba,0.488,2020-04-01,ndvi
Bay,Diinsoor,0.588,2020-04-01,ndvi
Bay,Qansax Dheere,0.473,2020-04-01,ndvi
Bakool,Xudur,0.432,2020-04-01,ndvi
Bakool,Ceel Barde,0.397,2020-04-01,ndvi
Bakool,Tayeeglow,0.484,2020-04-01,ndvi
Bakool,Waajid,0.39,2020-04-01,ndvi
Bakool,Rab Dhuure,0.22,2020-04-01,ndvi
Lower Shabelle,Marka,0.582,2020-05-01,ndvi
Lower Shabelle,Afgooye,0.432,2020-05-01,ndvi
Lower Shabelle,Baraawe,0.535,2020-05-01,ndvi
Lower Shabelle,Kurtunwaarey,0.763,2020-05-01,ndvi
Lower Shabelle,Qoryooley,0.672,2020-05-01,ndvi
Lower Shabelle,Sablaale,0.794,2020-05-01,ndvi
Lower Shabelle,Wanla Weyn,0.519,2020-05-01,ndvi
Bay,Baydhaba,0.712,2020-05-01,ndvi
Bay,Buur Hakaba,0.697,2020-05-01,ndvi
Bay,Diinsoor,0.676,2020-05-01,ndvi
Bay,Qansax Dheere,0.625,2020-05-01,ndvi
Bakool,Xudur,0.665,2020-05-01,ndvi
Bakool,Ceel Barde,0.653,2020-05-01,ndvi
Bakool,Tayeeglow,0.755,2020-05-01,ndvi
Bakool,Waajid,0.689,2020-05-01,ndvi
Bakool,Rab Dhuure,0.491,2020-05-01,ndvi
Lower Shabelle,Marka,0.485,2020-06-01,ndvi
Lower Shabelle,Afgooye,0.352,2020-06-01,ndvi
Lower Shabelle,Baraawe,0.566,2020-06-01,ndvi
Lower Shabelle,Kurtunwaarey,0.617,2020-06-01,ndvi
Lower Shabelle,Qoryooley,0.503,2020-06-01,ndvi
Lower Shabelle,Sablaale,0.637,2020-06-01,ndvi
Lower Shabelle,Wanla Weyn,0.286,2020-06-01,ndvi
Bay,Baydhaba,0.442,2020-06-01,ndvi
Bay,Buur Hakaba,0.427,2020-06-01,ndvi
Bay,Diinsoor,0.427,2020-06-01,ndvi
Bay,Qansax Dheere,0.421,2020-06-01,ndvi
Bakool,Xudur,0.342,2020-06-01,ndvi
Bakool,Ceel Barde,0.34,2020-06-01,ndvi
Bakool,Tayeeglow,0.383,2020-06-01,ndvi
Bakool,Waajid,0.305,2020-06-01,ndvi
Bakool,Rab Dhuure,0.239,2020-06-01,ndvi
Lower Shabelle,Marka,0.499,2020-07-01,ndvi
Lower Shabelle,Afgooye,0.304,2020-07-01,ndvi
Lower Shabelle,Baraawe,0.558,2020-07-01,ndvi
Lower Shabelle,Kurtunwaarey,0.565,2020-07-01,ndvi
Lower Shabelle,Qoryooley,0.452,2020-07-01,ndvi
Lower Shabelle,Sablaale,0.596,2020-07-01,ndvi
Lower Shabelle,Wanla Weyn,0.269,2020-07-01,ndvi
Bay,Baydhaba,0.351,2020-07-01,ndvi
Bay,Buur Hakaba,0.356,2020-07-01,ndvi
Bay,Diinsoor,0.369,2020-07-01,ndvi
Bay,Qansax Dheere,0.36,2020-07-01,ndvi
Bakool,Xudur,0.279,2020-07-01,ndvi
Bakool,Ceel Barde,0.248,2020-07-01,ndvi
Bakool,Tayeeglow,0.339,2020-07-01,ndvi
Bakool,Waajid,0.267,2020-07-01,ndvi
Bakool,Rab Dhuure,0.187,2020-07-01,ndvi
Lower Shabelle,Marka,0.591,2020-08-01,ndvi
Lower Shabelle,Afgooye,0.481,2020-08-01,ndvi
Lower Shabelle,Baraawe,0.566,2020-08-01,ndvi
Lower Shabelle,Kurtunwaarey,0.638,2020-08-01,ndvi
Lower Shabelle,Qoryooley,0.518,2020-08-01,ndvi
Lower Shabelle,Sablaale,0.579,2020-08-01,ndvi
Lower Shabelle,Wanla Weyn,0.367,2020-08-01,ndvi
Bay,Baydhaba,0.371,2020-08-01,ndvi
Bay,Buur Hakaba,0.389,2020-08-01,ndvi
Bay,Diinsoor,0.307,2020-08-01,ndvi
Bay,Qansax Dheere,0.354,2020-08-01,ndvi
Bakool,Xudur,0.267,2020-08-01,ndvi
Bakool,Ceel Barde,0.256,2020-08-01,ndvi
Bakool,Tayeeglow,0.305,2020-08-01,ndvi
Bakool,Waajid,0.26,2020-08-01,ndvi
Bakool,Rab Dhuure,0.193,2020-08-01,ndvi
Lower Shabelle,Marka,0.499,2020-09-01,ndvi
Lower Shabelle,Afgooye,0.342,2020-09-01,ndvi
Lower Shabelle,Baraawe,0.411,2020-09-01,ndvi
Lower Shabelle,Kurtunwaarey,0.561,2020-09-01,ndvi
Lower Shabelle,Qoryooley,0.433,2020-09-01,ndvi
Lower Shabelle,Sablaale,0.477,2020-09-01,ndvi
Lower Shabelle,Wanla Weyn,0.306,2020-09-01,ndvi
Bay,Baydhaba,0.291,2020-09-01,ndvi
Bay,Buur Hakaba,0.334,2020-09-01,ndvi
Bay,Diinsoor,0.298,2020-09-01,ndvi
Bay,Qansax Dheere,0.253,2020-09-01,ndvi
Bakool,Xudur,0.252,2020-09-01,ndvi
Bakool,Ceel Barde,0.239,2020-09-01,ndvi
Bakool,Tayeeglow,0.306,2020-09-01,ndvi
Bakool,Waajid,0.215,2020-09-01,ndvi
Bakool,Rab Dhuure,0.167,2020-09-01,ndvi
Lower Shabelle,Marka,0.363,2020-10-01,ndvi
Lower Shabelle,Afgooye,0.268,2020-10-01,ndvi
Lower Shabelle,Baraawe,0.295,2020-10-01,ndvi
Lower Shabelle,Kurtunwaarey,0.451,2020-10-01,ndvi
Lower Shabelle,Qoryooley,0.353,2020-10-01,ndvi
Lower Shabelle,Sablaale,0.425,2020-10-01,ndvi
Lower Shabelle,Wanla Weyn,0.29,2020-10-01,ndvi
Bay,Baydhaba,0.486,2020-10-01,ndvi
Bay,Buur Hakaba,0.411,2020-10-01,ndvi
Bay,Diinsoor,0.331,2020-10-01,ndvi
Bay,Qansax Dheere,0.321,2020-10-01,ndvi
Bakool,Xudur,0.42,2020-10-01,ndvi
Bakool,Ceel Barde,0.359,2020-10-01,ndvi
Bakool,Tayeeglow,0.525,2020-10-01,ndvi
Bakool,Waajid,0.334,2020-10-01,ndvi
Bakool,Rab Dhuure,0.204,2020-10-01,ndvi
Lower Shabelle,Marka,0.504,2020-11-01,ndvi
Lower Shabelle,Afgooye,0.51,2020-11-01,ndvi
Lower Shabelle,Baraawe,0.418,2020-11-01,ndvi
Lower Shabelle,Kurtunwaarey,0.737,2020-11-01,ndvi
Lower Shabelle,Qoryooley,0.694,2020-11-01,ndvi
Lower Shabelle,Sablaale,0.785,2020-11-01,ndvi
Lower Shabelle,Wanla Weyn,0.594,2020-11-01,ndvi
Bay,Baydhaba,0.714,2020-11-01,ndvi
Bay,Buur Hakaba,0.71,2020-11-01,ndvi
Bay,Diinsoor,0.668,2020-11-01,ndvi
Bay,Qansax Dheere,0.618,2020-11-01,ndvi
Bakool,Xudur,0.632,2020-11-01,ndvi
Bakool,Ceel Barde,0.555,2020-11-01,ndvi
Bakool,Tayeeglow,0.735,2020-11-01,ndvi
Bakool,Waajid,0.574,2020-11-01,ndvi
Bakool,Rab Dhuure,0.32,2020-11-01,ndvi
Lower Shabelle,Marka,0.663,2020-12-01,ndvi
Lower Shabelle,Afgooye,0.586,2020-12-01,ndvi
Lower Shabelle,Baraawe,0.562,2020-12-01,ndvi
Lower Shabelle,Kurtunwaarey,0.781,2020-12-01,ndvi
Lower Shabelle,Qoryooley,0.703,2020-12-01,ndvi
Lower Shabelle,Sablaale,0.802,2020-12-01,ndvi
Lower Shabelle,Wanla Weyn,0.52,2020-12-01,ndvi
Bay,Baydhaba,0.549,2020-12-01,ndvi
Bay,Buur Hakaba,0.645,2020-12-01,ndvi
Bay,Diinsoor,0.649,2020-12-01,ndvi
Bay,Qansax Dheere,0.507,2020-12-01,ndvi
Bakool,Xudur,0.37,2020-12-01,ndvi
Bakool,Ceel Barde,0.294,2020-12-01,ndvi
Bakool,Tayeeglow,0.468,2020-12-01,ndvi
Bakool,Waajid,0.323,2020-12-01,ndvi
Bakool,Rab Dhuure,0.215,2020-12-01,ndvi
Lower Shabelle,Marka,0.42,2021-01-01,ndvi
Lower Shabelle,Afgooye,0.306,2021-01-01,ndvi
Lower Shabelle,Baraawe,0.27,2021-01-01,ndvi
Lower Shabelle,Kurtunwaarey,0.486,2021-01-01,ndvi
Lower Shabelle,Qoryooley,0.381,2021-01-01,ndvi
Lower Shabelle,Sablaale,0.51,2021-01-01,ndvi
Lower Shabelle,Wanla Weyn,0.215,2021-01-01,ndvi
Bay,Baydhaba,0.267,2021-01-01,ndvi
Bay,Buur Hakaba,0.302,2021-01-01,ndvi
Bay,Diinsoor,0.347,2021-01-01,ndvi
Bay,Qansax Dheere,0.27,2021-01-01,ndvi
Bakool,Xudur,0.184,2021-01-01,ndvi
Bakool,Ceel Barde,0.18,2021-01-01,ndvi
Bakool,Tayeeglow,0.22,2021-01-01,ndvi
Bakool,Waajid,0.169,2021-01-01,ndvi
Bakool,Rab Dhuure,0.142,2021-01-01,ndvi
Lower Shabelle,Marka,0.308,2021-02-01,ndvi
Lower Shabelle,Afgooye,0.235,2021-02-01,ndvi
Lower Shabelle,Baraawe,0.209,2021-02-01,ndvi
Lower Shabelle,Kurtunwaarey,0.317,2021-02-01,ndvi
Lower Shabelle,Qoryooley,0.274,2021-02-01,ndvi
Lower Shabelle,Sablaale,0.315,2021-02-01,ndvi
Lower Shabelle,Wanla Weyn,0.213,2021-02-01,ndvi
Bay,Baydhaba,0.229,2021-02-01,ndvi
Bay,Buur Hakaba,0.224,2021-02-01,ndvi
Bay,Diinsoor,0.21,2021-02-01,ndvi
Bay,Qansax Dheere,0.192,2021-02-01,ndvi
Bakool,Xudur,0.204,2021-02-01,ndvi
Bakool,Ceel Barde,0.203,2021-02-01,ndvi
Bakool,Tayeeglow,0.244,2021-02-01,ndvi
Bakool,Waajid,0.204,2021-02-01,ndvi
Bakool,Rab Dhuure,0.148,2021-02-01,ndvi
Lower Shabelle,Marka,0.336,2021-03-01,ndvi
Lower Shabelle,Afgooye,0.257,2021-03-01,ndvi
Lower Shabelle,Baraawe,0.239,2021-03-01,ndvi
Lower Shabelle,Kurtunwaarey,0.333,2021-03-01,ndvi
Lower Shabelle,Qoryooley,0.304,2021-03-01,ndvi
Lower Shabelle,Sablaale,0.313,2021-03-01,ndvi
Lower Shabelle,Wanla Weyn,0.226,2021-03-01,ndvi
Bay,Baydhaba,0.271,2021-03-01,ndvi
Bay,Buur Hakaba,0.259,2021-03-01,ndvi
Bay,Diinsoor,0.268,2021-03-01,ndvi
Bay,Qansax Dheere,0.252,2021-03-01,ndvi
Bakool,Xudur,0.231,2021-03-01,ndvi
Bakool,Ceel Barde,0.221,2021-03-01,ndvi
Bakool,Tayeeglow,0.276,2021-03-01,ndvi
Bakool,Waajid,0.213,2021-03-01,ndvi
Bakool,Rab Dhuure,0.153,2021-03-01,ndvi
Lower Shabelle,Marka,0.331,2021-04-01,ndvi
Lower Shabelle,Afgooye,0.264,2021-04-01,ndvi
Lower Shabelle,Baraawe,0.25,2021-04-01,ndvi
Lower Shabelle,Kurtunwaarey,0.386,2021-04-01,ndvi
Lower Shabelle,Qoryooley,0.329,2021-04-01,ndvi
Lower Shabelle,Sablaale,0.424,2021-04-01,ndvi
Lower Shabelle,Wanla Weyn,0.261,2021-04-01,ndvi
Bay,Baydhaba,0.42,2021-04-01,ndvi
Bay,Buur Hakaba,0.366,2021-04-01,ndvi
Bay,Diinsoor,0.377,2021-04-01,ndvi
Bay,Qansax Dheere,0.389,2021-04-01,ndvi
Bakool,Xudur,0.299,2021-04-01,ndvi
Bakool,Ceel Barde,0.253,2021-04-01,ndvi
Bakool,Tayeeglow,0.356,2021-04-01,ndvi
Bakool,Waajid,0.305,2021-04-01,ndvi
Bakool,Rab Dhuure,0.189,2021-04-01,ndvi
Lower Shabelle,Marka,0.399,2021-05-01,ndvi
Lower Shabelle,Afgooye,0.401,2021-05-01,ndvi
Lower Shabelle,Baraawe,0.397,2021-05-01,ndvi
Lower Shabelle,Kurtunwaarey,0.62,2021-05-01,ndvi
Lower Shabelle,Qoryooley,0.512,2021-05-01,ndvi
Lower Shabelle,Sablaale,0.659,2021-05-01,ndvi
Lower Shabelle,Wanla Weyn,0.435,2021-05-01,ndvi
Bay,Baydhaba,0.654,2021-05-01,ndvi
Bay,Buur Hakaba,0.578,2021-05-01,ndvi
Bay,Diinsoor,0.573,2021-05-01,ndvi
Bay,Qansax Dheere,0.532,2021-05-01,ndvi
Bakool,Xudur,0.573,2021-05-01,ndvi
Bakool,Ceel Barde,0.588,2021-05-01,ndvi
Bakool,Tayeeglow,0.67,2021-05-01,ndvi
Bakool,Waajid,0.585,2021-05-01,ndvi
Bakool,Rab Dhuure,0.401,2021-05-01,ndvi
Lower Shabelle,Marka,0.422,2021-06-01,ndvi
Lower Shabelle,Afgooye,0.376,2021-06-01,ndvi
Lower Shabelle,Baraawe,0.385,2021-06-01,ndvi
Lower Shabelle,Kurtunwaarey,0.62,2021-06-01,ndvi
Lower Shabelle,Qoryooley,0.512,2021-06-01,ndvi
Lower Shabelle,Sablaale,0.585,2021-06-01,ndvi
Lower Shabelle,Wanla Weyn,0.349,2021-06-01,ndvi
Bay,Baydhaba,0.407,2021-06-01,ndvi
Bay,Buur Hakaba,0.435,2021-06-01,ndvi
Bay,Diinsoor,0.425,2021-06-01,ndvi
Bay,Qansax Dheere,0.359,2021-06-01,ndvi
Bakool,Xudur,0.3,2021-06-01,ndvi
Bakool,Ceel Barde,0.314,2021-06-01,ndvi
Bakool,Tayeeglow,0.37,2021-06-01,ndvi
Bakool,Waajid,0.284,2021-06-01,ndvi
Bakool,Rab Dhuure,0.237,2021-06-01,ndvi
Lower Shabelle,Marka,0.444,2021-07-01,ndvi
Lower Shabelle,Afgooye,0.303,2021-07-01,ndvi
Lower Shabelle,Baraawe,0.404,2021-07-01,ndvi
Lower Shabelle,Kurtunwaarey,0.506,2021-07-01,ndvi
Lower Shabelle,Qoryooley,0.447,2021-07-01,ndvi
Lower Shabelle,Sablaale,0.528,2021-07-01,ndvi
Lower Shabelle,Wanla Weyn,0.234,2021-07-01,ndvi
Bay,Baydhaba,0.255,2021-07-01,ndvi
Bay,Buur Hakaba,0.282,2021-07-01,ndvi
Bay,Diinsoor,0.317,2021-07-01,ndvi
Bay,Qansax Dheere,0.238,2021-07-01,ndvi
Bakool,Xudur,0.222,2021-07-01,ndvi
Bakool,Ceel Barde,0.215,2021-07-01,ndvi
Bakool,Tayeeglow,0.25,2021-07-01,ndvi
Bakool,Waajid,0.194,2021-07-01,ndvi
Bakool,Rab Dhuure,0.167,2021-07-01,ndvi
Lower Shabelle,Marka,0.517,2021-08-01,ndvi
Lower Shabelle,Afgooye,0.305,2021-08-01,ndvi
Lower Shabelle,Baraawe,0.361,2021-08-01,ndvi
Lower Shabelle,Kurtunwaarey,0.414,2021-08-01,ndvi
Lower Shabelle,Qoryooley,0.36,2021-08-01,ndvi
Lower Shabelle,Sablaale,0.422,2021-08-01,ndvi
Lower Shabelle,Wanla Weyn,0.229,2021-08-01,ndvi
Bay,Baydhaba,0.268,2021-08-01,ndvi
Bay,Buur Hakaba,0.262,2021-08-01,ndvi
Bay,Diinsoor,0.302,2021-08-01,ndvi
Bay,Qansax Dheere,0.236,2021-08-01,ndvi
Bakool,Xudur,0.236,2021-08-01,ndvi
Bakool,Ceel Barde,0.222,2021-08-01,ndvi
Bakool,Tayeeglow,0.265,2021-08-01,ndvi
Bakool,Waajid,0.228,2021-08-01,ndvi
Bakool,Rab Dhuure,0.155,2021-08-01,ndvi
Lower Shabelle,Marka,0.365,2021-09-01,ndvi
Lower Shabelle,Afgooye,0.267,2021-09-01,ndvi
Lower Shabelle,Baraawe,0.253,2021-09-01,ndvi
Lower Shabelle,Kurtunwaarey,0.355,2021-09-01,ndvi
Lower Shabelle,Qoryooley,0.321,2021-09-01,ndvi
Lower Shabelle,Sablaale,0.379,2021-09-01,ndvi
Lower Shabelle,Wanla Weyn,0.221,2021-09-01,ndvi
Bay,Baydhaba,0.304,2021-09-01,ndvi
Bay,Buur Hakaba,0.292,2021-09-01,ndvi
Bay,Diinsoor,0.284,2021-09-01,ndvi
Bay,Qansax Dheere,0.263,2021-09-01,ndvi
Bakool,Xudur,0.226,2021-09-01,ndvi
Bakool,Ceel Barde,0.221,2021-09-01,ndvi
Bakool,Tayeeglow,0.266,2021-09-01,ndvi
Bakool,Waajid,0.233,2021-09-01,ndvi
Bakool,Rab Dhuure,0.167,2021-09-01,ndvi
Lower Shabelle,Marka,0.472,2021-10-01,ndvi
Lower Shabelle,Afgooye,0.289,2021-10-01,ndvi
Lower Shabelle,Baraawe,0.376,2021-10-01,ndvi
Lower Shabelle,Kurtunwaarey,0.466,2021-10-01,ndvi
Lower Shabelle,Qoryooley,0.44,2021-10-01,ndvi
Lower Shabelle,Sablaale,0.459,2021-10-01,ndvi
Lower Shabelle,Wanla Weyn,0.244,2021-10-01,ndvi
Bay,Baydhaba,0.314,2021-10-01,ndvi
Bay,Buur Hakaba,0.293,2021-10-01,ndvi
Bay,Diinsoor,0.296,2021-10-01,ndvi
Bay,Qansax Dheere,0.243,2021-10-01,ndvi
Bakool,Xudur,0.237,2021-10-01,ndvi
Bakool,Ceel Barde,0.24,2021-10-01,ndvi
Bakool,Tayeeglow,0.314,2021-10-01,ndvi
Bakool,Waajid,0.228,2021-10-01,ndvi
Bakool,Rab Dhuure,0.166,2021-10-01,ndvi
Lower Shabelle,Marka,0.406,2021-11-01,ndvi
Lower Shabelle,Afgooye,0.362,2021-11-01,ndvi
Lower Shabelle,Baraawe,0.275,2021-11-01,ndvi
Lower Shabelle,Kurtunwaarey,0.507,2021-11-01,ndvi
Lower Shabelle,Qoryooley,0.456,2021-11-01,ndvi
Lower Shabelle,Sablaale,0.504,2021-11-01,ndvi
Lower Shabelle,Wanla Weyn,0.443,2021-11-01,ndvi
Bay,Baydhaba,0.597,2021-11-01,ndvi
Bay,Buur Hakaba,0.538,2021-11-01,ndvi
Bay,Diinsoor,0.439,2021-11-01,ndvi
Bay,Qansax Dheere,0.428,2021-11-01,ndvi
Bakool,Xudur,0.474,2021-11-01,ndvi
Bakool,Ceel Barde,0.388,2021-11-01,ndvi
Bakool,Tayeeglow,0.618,2021-11-01,ndvi
Bakool,Waajid,0.395,2021-11-01,ndvi
Bakool,Rab Dhuure,0.222,2021-11-01,ndvi
Lower Shabelle,Marka,0.49,2021-12-01,ndvi
Lower Shabelle,Afgooye,0.355,2021-12-01,ndvi
Lower Shabelle,Baraawe,0.293,2021-12-01,ndvi
Lower Shabelle,Kurtunwaarey,0.574,2021-12-01,ndvi
Lower Shabelle,Qoryooley,0.528,2021-12-01,ndvi
Lower Shabelle,Sablaale,0.555,2021-12-01,ndvi
Lower Shabelle,Wanla Weyn,0.316,2021-12-01,ndvi
Bay,Baydhaba,0.325,2021-12-01,ndvi
Bay,Buur Hakaba,0.405,2021-12-01,ndvi
Bay,Diinsoor,0.383,2021-12-01,ndvi
Bay,Qansax Dheere,0.362,2021-12-01,ndvi
Bakool,Xudur,0.226,2021-12-01,ndvi
Bakool,Ceel Barde,0.212,2021-12-01,ndvi
Bakool,Tayeeglow,0.254,2021-12-01,ndvi
Bakool,Waajid,0.222,2021-12-01,ndvi
Bakool,Rab Dhuure,0.162,2021-12-01,ndvi
Lower Shabelle,Marka,0.278,2022-02-01,ndvi
Lower Shabelle,Afgooye,0.188,2022-02-01,ndvi
Lower Shabelle,Baraawe,0.198,2022-02-01,ndvi
Lower Shabelle,Kurtunwaarey,0.254,2022-02-01,ndvi
Lower Shabelle,Qoryooley,0.23,2022-02-01,ndvi
Lower Shabelle,Sablaale,0.282,2022-02-01,ndvi
Lower Shabelle,Wanla Weyn,0.17,2022-02-01,ndvi
Bay,Baydhaba,0.221,2022-02-01,ndvi
Bay,Buur Hakaba,0.205,2022-02-01,ndvi
Bay,Diinsoor,0.22,2022-02-01,ndvi
Bay,Qansax Dheere,0.193,2022-02-01,ndvi
Bakool,Xudur,0.193,2022-02-01,ndvi
Bakool,Ceel Barde,0.188,2022-02-01,ndvi
Bakool,Tayeeglow,0.22,2022-02-01,ndvi
Bakool,Waajid,0.182,2022-02-01,ndvi
Bakool,Rab Dhuure,0.138,2022-02-01,ndvi
Lower Shabelle,Marka,0.292,2022-03-01,ndvi
Lower Shabelle,Afgooye,0.214,2022-03-01,ndvi
Lower Shabelle,Baraawe,0.208,2022-03-01,ndvi
Lower Shabelle,Kurtunwaarey,0.299,2022-03-01,ndvi
Lower Shabelle,Qoryooley,0.274,2022-03-01,ndvi
Lower Shabelle,Sablaale,0.319,2022-03-01,ndvi
Lower Shabelle,Wanla Weyn,0.199,2022-03-01,ndvi
Bay,Baydhaba,0.245,2022-03-01,ndvi
Bay,Buur Hakaba,0.235,2022-03-01,ndvi
Bay,Diinsoor,0.241,2022-03-01,ndvi
Bay,Qansax Dheere,0.223,2022-03-01,ndvi
Bakool,Xudur,0.205,2022-03-01,ndvi
Bakool,Ceel Barde,0.194,2022-03-01,ndvi
Bakool,Tayeeglow,0.241,2022-03-01,ndvi
Bakool,Waajid,0.19,2022-03-01,ndvi
Bakool,Rab Dhuure,0.143,2022-03-01,ndvi
Lower Shabelle,Marka,0.302,2022-04-01,ndvi
Lower Shabelle,Afgooye,0.225,2022-04-01,ndvi
Lower Shabelle,Baraawe,0.232,2022-04-01,ndvi
Lower Shabelle,Kurtunwaarey,0.36,2022-04-01,ndvi
Lower Shabelle,Qoryooley,0.305,2022-04-01,ndvi
Lower Shabelle,Sablaale,0.386,2022-04-01,ndvi
Lower Shabelle,Wanla Weyn,0.243,2022-04-01,ndvi
Bay,Baydhaba,0.331,2022-04-01,ndvi
Bay,Buur Hakaba,0.328,2022-04-01,ndvi
Bay,Diinsoor,0.332,2022-04-01,ndvi
Bay,Qansax Dheere,0.288,2022-04-01,ndvi
Bakool,Xudur,0.276,2022-04-01,ndvi
Bakool,Ceel Barde,0.308,2022-04-01,ndvi
Bakool,Tayeeglow,0.325,2022-04-01,ndvi
Bakool,Waajid,0.253,2022-04-01,ndvi
Bakool,Rab Dhuure,0.171,2022-04-01,ndvi
Lower Shabelle,Marka,0.343,2022-05-01,ndvi
Lower Shabelle,Afgooye,0.33,2022-05-01,ndvi
Lower Shabelle,Baraawe,0.318,2022-05-01,ndvi
Lower Shabelle,Kurtunwaarey,0.589,2022-05-01,ndvi
Lower Shabelle,Qoryooley,0.509,2022-05-01,ndvi
Lower Shabelle,Sablaale,0.646,2022-05-01,ndvi
Lower Shabelle,Wanla Weyn,0.352,2022-05-01,ndvi
Bay,Baydhaba,0.519,2022-05-01,ndvi
Bay,Buur Hakaba,0.504,2022-05-01,ndvi
Bay,Diinsoor,0.544,2022-05-01,ndvi
Bay,Qansax Dheere,0.416,2022-05-01,ndvi
Bakool,Xudur,0.378,2022-05-01,ndvi
Bakool,Ceel Barde,0.474,2022-05-01,ndvi
Bakool,Tayeeglow,0.509,2022-05-01,ndvi
Bakool,Waajid,0.401,2022-05-01,ndvi
Bakool,Rab Dhuure,0.252,2022-05-01,ndvi
Lower Shabelle,Marka,0.404,2022-06-01,ndvi
Lower Shabelle,Afgooye,0.333,2022-06-01,ndvi
Lower Shabelle,Baraawe,0.328,2022-06-01,ndvi
Lower Shabelle,Kurtunwaarey,0.517,2022-06-01,ndvi
Lower Shabelle,Qoryooley,0.465,2022-06-01,ndvi
Lower Shabelle,Sablaale,0.585,2022-06-01,ndvi
Lower Shabelle,Wanla Weyn,0.257,2022-06-01,ndvi
Bay,Baydhaba,0.334,2022-06-01,ndvi
Bay,Buur Hakaba,0.369,2022-06-01,ndvi
Bay,Diinsoor,0.461,2022-06-01,ndvi
Bay,Qansax Dheere,0.326,2022-06-01,ndvi
Bakool,Xudur,0.247,2022-06-01,ndvi
Bakool,Ceel Barde,0.234,2022-06-01,ndvi
Bakool,Tayeeglow,0.293,2022-06-01,ndvi
Bakool,Waajid,0.239,2022-06-01,ndvi
Bakool,Rab Dhuure,0.175,2022-06-01,ndvi
Lower Shabelle,Marka,0.335,2022-07-01,ndvi
Lower Shabelle,Afgooye,0.27,2022-07-01,ndvi
Lower Shabelle,Baraawe,0.374,2022-07-01,ndvi
Lower Shabelle,Kurtunwaarey,0.38,2022-07-01,ndvi
Lower Shabelle,Qoryooley,0.318,2022-07-01,ndvi
Lower Shabelle,Sablaale,0.374,2022-07-01,ndvi
Lower Shabelle,Wanla Weyn,0.192,2022-07-01,ndvi
Bay,Baydhaba,0.182,2022-07-01,ndvi
Bay,Buur Hakaba,0.202,2022-07-01,ndvi
Bay,Diinsoor,0.259,2022-07-01,ndvi
Bay,Qansax Dheere,0.187,2022-07-01,ndvi
Bakool,Xudur,0.13,2022-07-01,ndvi
Bakool,Ceel Barde,0.115,2022-07-01,ndvi
Bakool,Tayeeglow,0.151,2022-07-01,ndvi
Bakool,Waajid,0.139,2022-07-01,ndvi
Bakool,Rab Dhuure,0.107,2022-07-01,ndvi
Lower Shabelle,Marka,0.282,2022-08-01,ndvi
Lower Shabelle,Afgooye,0.21,2022-08-01,ndvi
Lower Shabelle,Baraawe,0.379,2022-08-01,ndvi
Lower Shabelle,Kurtunwaarey,0.269,2022-08-01,ndvi
Lower Shabelle,Qoryooley,0.213,2022-08-01,ndvi
Lower Shabelle,Sablaale,0.242,2022-08-01,ndvi
Lower Shabelle,Wanla Weyn,0.11,2022-08-01,ndvi
Bay,Baydhaba,0.039,2022-08-01,ndvi
Bay,Buur Hakaba,0.086,2022-08-01,ndvi
Bay,Diinsoor,0.084,2022-08-01,ndvi
Bay,Qansax Dheere,0.024,2022-08-01,ndvi
Bakool,Xudur,0.032,2022-08-01,ndvi
Bakool,Ceel Barde,0.012,2022-08-01,ndvi
Bakool,Tayeeglow,0.062,2022-08-01,ndvi
Bakool,Waajid,0.028,2022-08-01,ndvi
Bakool,Rab Dhuure,0.034,2022-08-01,ndvi
Lower Shabelle,Marka,0.438,2022-09-01,ndvi
Lower Shabelle,Afgooye,0.309,2022-09-01,ndvi
Lower Shabelle,Baraawe,0.343,2022-09-01,ndvi
Lower Shabelle,Kurtunwaarey,0.431,2022-09-01,ndvi
Lower Shabelle,Qoryooley,0.379,2022-09-01,ndvi
Lower Shabelle,Sablaale,0.455,2022-09-01,ndvi
Lower Shabelle,Wanla Weyn,0.231,2022-09-01,ndvi
Bay,Baydhaba,0.248,2022-09-01,ndvi
Bay,Buur Hakaba,0.293,2022-09-01,ndvi
Bay,Diinsoor,0.281,2022-09-01,ndvi
Bay,Qansax Dheere,0.217,2022-09-01,ndvi
Bakool,Xudur,0.187,2022-09-01,ndvi
Bakool,Ceel Barde,0.18,2022-09-01,ndvi
Bakool,Tayeeglow,0.228,2022-09-01,ndvi
Bakool,Waajid,0.188,2022-09-01,ndvi
Bakool,Rab Dhuure,0.144,2022-09-01,ndvi
Lower Shabelle,Marka,0.709,2022-10-01,ndvi
Lower Shabelle,Afgooye,0.586,2022-10-01,ndvi
Lower Shabelle,Baraawe,0.593,2022-10-01,ndvi
Lower Shabelle,Kurtunwaarey,0.711,2022-10-01,ndvi
Lower Shabelle,Qoryooley,0.64,2022-10-01,ndvi
Lower Shabelle,Sablaale,0.759,2022-10-01,ndvi
Lower Shabelle,Wanla Weyn,0.602,2022-10-01,ndvi
Bay,Baydhaba,0.776,2022-10-01,ndvi
